    6.47300E+02    6.59183E-01    5.17274E-01
    6.47400E+02    6.62192E-01    5.15720E-01
    6.47500E+02    6.70150E-01    5.11632E-01
    6.47600E+02    6.85641E-01    5.03767E-01
    6.47700E+02    7.25803E-01    4.83936E-01
    6.47800E+02    9.33674E-01    3.93107E-01
    6.47900E+02    8.48661E-01    4.27988E-01
    6.48000E+02    7.09620E-01    4.91831E-01
    6.48100E+02    6.74900E-01    5.09207E-01
    6.48200E+02    6.60669E-01    5.16506E-01
    6.48300E+02    6.53410E-01    5.20268E-01
    6.48400E+02    6.49159E-01    5.22485E-01
    6.48500E+02    6.46368E-01    5.23945E-01
    6.48600E+02    6.44118E-01    5.25125E-01
    6.48700E+02    6.42600E-01    5.25923E-01
    6.48800E+02    6.41608E-01    5.26445E-01
    6.48900E+02    6.40581E-01    5.26986E-01
    6.49000E+02    6.39697E-01    5.27452E-01
    6.49100E+02    6.39464E-01    5.27575E-01
    6.49200E+02    6.38769E-01    5.27942E-01
    6.49300E+02    6.38117E-01    5.28286E-01
    6.49400E+02    6.37564E-01    5.28578E-01
    6.49500E+02    6.37235E-01    5.28752E-01
    6.49600E+02    6.36994E-01    5.28880E-01
    6.49700E+02    6.36858E-01    5.28952E-01
    6.49800E+02    6.36910E-01    5.28924E-01
    6.49900E+02    6.37005E-01    5.28874E-01
    6.50000E+02    6.37567E-01    5.28577E-01
    6.50100E+02    6.37618E-01    5.28550E-01
    6.50200E+02    6.38223E-01    5.28230E-01
    6.50300E+02    6.39189E-01    5.27720E-01
    6.50400E+02    6.41012E-01    5.26759E-01
    6.50500E+02    6.45406E-01    5.24450E-01
    6.50600E+02    6.52806E-01    5.20583E-01
    6.50700E+02    6.91922E-01    5.00613E-01
    6.50800E+02    6.71269E-01    5.11059E-01
    6.50900E+02    6.56288E-01    5.18773E-01
    6.51000E+02    6.56674E-01    5.18573E-01
    6.51100E+02    6.62961E-01    5.15323E-01
    6.51200E+02    6.78493E-01    5.07381E-01
    6.51300E+02    7.15962E-01    4.88722E-01
    6.51400E+02    8.45334E-01    4.29414E-01
    6.51500E+02    1.17902E+00    3.07579E-01
    6.51600E+02    8.72841E-01    4.17763E-01
    6.51700E+02    7.20010E-01    4.86748E-01
    6.51800E+02    6.84388E-01    5.04399E-01
    6.51900E+02    6.62535E-01    5.15543E-01
    6.52000E+02    6.52360E-01    5.20815E-01
    6.52100E+02    6.47542E-01    5.23331E-01
    6.52200E+02    6.47844E-01    5.23173E-01
    6.52300E+02    6.45527E-01    5.24386E-01
    6.52400E+02    6.40548E-01    5.27004E-01
    6.52500E+02    6.39224E-01    5.27702E-01
    6.52600E+02    6.38836E-01    5.27907E-01
    6.52700E+02    6.38974E-01    5.27834E-01
    6.52800E+02    6.40032E-01    5.27275E-01
    6.52900E+02    6.40506E-01    5.27025E-01
    6.53000E+02    6.41870E-01    5.26307E-01
    6.53100E+02    6.44127E-01    5.25121E-01
    6.53200E+02    6.47566E-01    5.23318E-01
    6.53300E+02    6.53086E-01    5.20437E-01
    6.53400E+02    6.63579E-01    5.15005E-01
    6.53500E+02    6.80665E-01    5.06280E-01
    6.53600E+02    7.16069E-01    4.88670E-01
    6.53700E+02    8.62326E-01    4.22179E-01
    6.53800E+02    9.79945E-01    3.75332E-01
    6.53900E+02    7.41843E-01    4.76235E-01
    6.54000E+02    6.98194E-01    4.97483E-01
    6.54100E+02    6.86688E-01    5.03240E-01
    6.54200E+02    6.86402E-01    5.03384E-01
